Name,Price,Discount,Original_price,Description,Product_left
ASUS TUF Gaming A17 AMD Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Grap...,116990,,,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD|256 GB SSD; 43.94 cm (17.3 inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
MSI Katana A15 AI AMD Ryzen 9 Octa Core AMD Ryzen™ 9 8945HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB G...,116990,23% off,151990,AMD Ryzen 9 Octa Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Warranty Term,Bank Offer
MSI GF63 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,115990,,,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty,"Upto ₹22,000 Off on Exchange"
DELL G15 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,115990,7% off,126000,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Premium Support,Bank Offer
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,114999,14% off,135000,Intel Core i7 Processor (13th Gen); 24 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Carry-in Warranty,Bank Offer
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i7 14th gen) Intel Core 7 240...",114990,23% off,149990,"Intel Core 7 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year; 1 Year Onsite Warranty","Upto ₹29,000 Off on Exchange"
Samsung Galaxy Book4 360 Evo Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) NP750QGK-KG1IN / N...,114990,13% off,132239,Intel Core 5 Processor; 16 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Touchscreen Display; MS Office Home and Student 2021; 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"Upto ₹22,000 Off on Exchange"
"ASUS Zenbook 14 OLED (2025) with Touch Screen, Backlit Keyboard, Full Metal Body, Intel Core Ultra 7 2...",114940,27% off,158990,"Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity),
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps; 1 Year Onsite warranty",Lowest Price Live
HP Pavilion Intel Core i7 11th Gen 11370H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,114100,3% off,118776,"Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts; 1 Year onsite warranty",Bank Offer
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCT3HN/A,113990,15% off,134900,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 33.02 cm (13 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Onsite Warranty",Top Discount of the Sale
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCU3HN/A,113990,15% off,134900,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 33.02 cm (13 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Onsite Warranty",Top Discount of the Sale
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC9D4HN/A,113990,15% off,134900,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 38.86 cm (15.3 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather; 1 Year Limited Warranty",Top Discount of the Sale
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCR3HN/A,113990,15% off,134900,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 33.02 cm (13 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Onsite Warranty",Top Discount of the Sale
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCV3HN/A,113990,15% off,134900,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 33.02 cm (13 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Onsite Warranty",Top Discount of the Sale
ASUS TUF Gaming A17 AMD Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Grap...,113990,,,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD|256 GB SSD; 43.94 cm (17.3 inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
ASUS ROG Strix G16 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,113290,26% off,153990,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 + Microsoft 365 Basic; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Lenovo LOQ 2025 Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,112990,23% off,148090,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty,"Upto ₹29,000 Off on Exchange"
HP Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) EF2036TU 2 in 1 Laptop,112990,37% off,179990,Intel Core i7 Processor (13th Gen); 16 GB LPDDR4X RAM; Windows 11 Operating System; 512 GB SSD; 34.29 cm (13.5 inch) Touchscreen Display; 1 Year warranty,Bank Offer
Lenovo Yoga 7 2-in-1 WUXGA OLED AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IML...,112990,29% off,160890,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Office Home & Student 2021; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Bank Offer
"ASUS TUF Gaming F15, 90WHrs Battery Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/...",112980,19% off,140000,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite warranty,Bank Offer
HP OMEN AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,112599,4% off,117664,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty,Bank Offer
Lenovo LOQ 2025 AMD Ryzen 7 Octa Core 250 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,112490,15% off,132590,AMD Ryzen 7 Octa Core Processor; 24 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty,"Upto ₹29,000 Off on Exchange"
Samsung Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,111999,27% off,153588,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty,Top Discount of the Sale
Lenovo Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,111990,19% off,138490,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office 2019 Home & Student; 1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,Bank Offer
DELL 14 Qualcomm Snapdragon X Plus - (16 GB/1 TB SSD/Windows 11 Home) 7441 Thin and Light Laptop,110990,21% off,140637,"Qualcomm Snapdragon X Plus Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
Lenovo Yoga Slim 7 WUXGA OLED Copilot+PC Full Metal Body AMD Ryzen AI 7 Octa Core AI 7 350 - (32 GB/1 ...,110990,27% off,153890,AMD Ryzen AI 7 Octa Core Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty,Bank Offer
ASUS Expertbook P5 full metal AI PC Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 Home) P5405CS...,110989,40% off,184990,"Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity); 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
ASUS ROG Strix G15 AMD Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/...,110599,4% off,115990,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home & Student; 1 Year Onsite Warranty,Bank Offer
DELL G15 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,110593,31% off,160656,"Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Alienware Command Center,Dell Support Assist); 1 Year Onsite Premium Support",Bank Offer
HP HP OmniBook X Flip (Previously Envy) Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 11 Home/8 ...,109999,20% off,138207,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Service,"Upto ₹22,000 Off on Exchange"
HP ENVY AI PC Intel Core Ultra 7 155U - (32 GB/1 TB SSD/Windows 11 Home) 14-fc0100TU Thin and Light La...,109990,26% off,150573,Intel Core Ultra 7 Processor; 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year Onsite warranty,Top Discount of the Sale
Samsung Galaxy Book5 360 Next Gen AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/...,109990,20% off,137988,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Touchscreen Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
DELL Inspiron 14 7430 Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home) IC7430JR4VY001OR...,109990,13% off,126475,"Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Windows 11, Office 21, Antivirus; 1 Year warranty",Bank Offer
MSI Prestige 14 AI Evo Intel Core Ultra 7 255H - (32 GB/1 TB SSD/Windows 11 Home) Prestige 14 AI Evo C...,109990,14% off,128990,Intel Core Ultra 7 Processor; 32 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Microsoft Office Home & Student 2021; 2 Year On-Site Warranty,"Upto ₹22,000 Off on Exchange"
Acer Spin 7 Intel Core i7 7th Gen 7Y75 - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,109990,11% off,124900,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features); Intel Core i7 Processor (7th Gen); 8 GB DDR3 RAM; 64 bit Windows 10 Operating System; 256 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year International Travelers Warranty (ITW)","Upto ₹22,000 Off on Exchange"
Apple MacBook Pro Apple M3 - (8 GB/1 TB SSD/macOS Sonoma) MR7K3HN/A,109990,42% off,189900,"Apple M3 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Limited Warranty","Upto ₹22,000 Off on Exchange"
Lenovo Yoga 7 OLED Intel Evo Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 ...,109990,32% off,162990,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 36.07 cm (14.2 Inch) Touchscreen Display; Microsoft Office Home & Student 2021; 1 Year Carry-in Warranty,Bank Offer
Acer Predator Helios 300 Intel Core i7 11th Gen 11800H - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/6 ...,109990,21% off,140990,"Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; Windows 10 Operating System; 1 TB HDD|512 GB SSD; 39.62 cm (15.6 inch) Display; Acer Care Center, Acer Product Registration, Planet9, PredatorSense; 1 Year International Travelers Warranty (ITW)",Lowest Price Live
Apple MacBook Pro Apple M3 - (8 GB/1 TB SSD/macOS Sonoma) MTL83HN/A,109990,35% off,169900,"Apple M3 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Limited Warranty",Top Discount of the Sale
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,109989,30% off,157945,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; 1 Year Onsite Warranty,Top Discount of the Sale
HP HP OmniBook X Flip (Previously Envy) Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 11 Home/8 ...,109999,20% off,138207,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Service,"Upto ₹22,000 Off on Exchange"
HP ENVY AI PC Intel Core Ultra 7 155U - (32 GB/1 TB SSD/Windows 11 Home) 14-fc0100TU Thin and Light La...,109990,26% off,150573,Intel Core Ultra 7 Processor; 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year Onsite warranty,Top Discount of the Sale
Samsung Galaxy Book5 360 Next Gen AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/...,109990,20% off,137988,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Touchscreen Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Acer Spin 7 Intel Core i7 7th Gen 7Y75 - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,109990,11% off,124900,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features); Intel Core i7 Processor (7th Gen); 8 GB DDR3 RAM; 64 bit Windows 10 Operating System; 256 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year International Travelers Warranty (ITW)","Upto ₹22,000 Off on Exchange"
DELL Inspiron 14 7430 Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home) IC7430JR4VY001OR...,109990,13% off,126475,"Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Windows 11, Office 21, Antivirus; 1 Year warranty",Bank Offer
MSI Prestige 14 AI Evo Intel Core Ultra 7 255H - (32 GB/1 TB SSD/Windows 11 Home) Prestige 14 AI Evo C...,109990,14% off,128990,Intel Core Ultra 7 Processor; 32 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Microsoft Office Home & Student 2021; 2 Year On-Site Warranty,"Upto ₹22,000 Off on Exchange"
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,109989,30% off,157945,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; 1 Year Onsite Warranty,Top Discount of the Sale
HP OMEN Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,109490,27% off,149990,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty,Bank Offer
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,108990,16% off,130000,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; NA; 1 Year Onsite Premium Support,Bank Offer
Lenovo Yoga 7 2-in-1 Intel Core Ultra 5 226V - (16 GB/1 TB SSD/Windows 11 Home) 14ILL10 2 in 1 Laptop,108190,29% off,153890,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Lenovo Yoga 7 2-in-1 Next Gen AI PC WUXGA OLED Copilot + PC Intel Core Ultra 5 226V - (16 GB/1 TB SSD/...,108190,28% off,151090,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Office Home 2024; 1 Year Onsite Warranty,Top Discount of the Sale
Acer Nitro 5 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,107990,20% off,135000,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year International Travelers Warranty (ITW),Bank Offer
DELL Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 14 7430 2 in 1 Laptop,107990,10% off,120000,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1-year Warranty,Bank Offer
MSI Katana GF66 Intel Core i7 12th Gen 12650H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,107990,,,Intel Core i7 Processor (12th Gen); 8 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty,"Upto ₹22,000 Off on Exchange"
MSI VenturePro 15 AI Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,106990,13% off,122990,Intel Core Ultra 7 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2021; 2 Year On-Site Warranty,"Upto ₹22,000 Off on Exchange"
HP Victus Intel Core i7 13th Gen 13620H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,106990,13% off,124319,Intel Core i7 Processor (13th Gen); 24 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
MSI GF65 Thin Intel Hexa Core i5 10th Gen 10500H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVI...,106990,,,"Intel Hexa Core i5 Processor (10th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Silver-Lining Print, Cooler Boost, Audio Boost, Dragon Center, Nahimic 3; 2 Year Warranty Term for Gaming & Content Creation (EU-WE)","Upto ₹22,000 Off on Exchange"
Acer Swift X Intel Core i7 11th Gen 11390H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,105990,21% off,134999,Intel Core i7 Processor (11th Gen); 16 GB LPDDR4X RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
